"idrepository","classe","code_smell"
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.TestObservableHashSet",NULL
"607f0a2612f9e04410bca905","irys.siri.realtime.hibernate.InfoChannelUserType",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.SetListenersTest",NULL
"607f679c9cc3b310c42c1852","winterwell.jtwitter.StreamGobbler",NULL
"607f0a2612f9e04410bca905","test.siri.chouette.subscribe.MainClientTest",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.State",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.PathURLConnection",NULL
"607f0a2612f9e04410bca905","test.siri.chouette.subscribe.SubscriberMock",NULL
"607f0a2612f9e04410bca905","test.siri.chouette.client.factory.SectionBuilder",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.JimfsFileSystem",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.property.PropertyTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.EDT",NULL
"607f0a2612f9e04410bca905","test.siri.chouette.client.factory.MonitoredVisitBuilder",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.json.JsonParser",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.json.JsonParsingException",NULL
"607f0a2612f9e04410bca905","irys.siri.realtime.model.DatedVehicleJourneyNeptune",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.BaseCollectionRoleSynchronizer",NULL
"607f0a2612f9e04410bca905","irys.siri.chouette.client.adapter.MonitoredVisitAdapter",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.DirectoryTest",NULL
"607f0a2612f9e04410bca905","test.server.model.realtime.ChouetteDatabaseInitialisation",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.MapperUpdater",NULL
"607f0a2612f9e04410bca905","irys.siri.chouette.server.producer.ChouetteCheckStatusService",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.property.PropertyChangeEvent",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.remote.ArmsBootupReceiver",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FSTCompatibilityInfo",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.transform.Transformer",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.CafeTestRunner",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.DESEncryption",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.RunningEdtManagerTest",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.JimfsOutputStreamTest",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FSTFieldInfo","GOD_CLASS"
"607f668c9cc3b345f40e3afb","com.baidu.cafe.remote.LockActivity",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.MappingContextListener",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.traveler.Logger",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.composite.TestComposite",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.remote.BatteryState",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.FakePathType",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.set.ObservableSet",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.event.EventHandler",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.PathTypeTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.ExecutorEdtManagerFactory",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.Synchronizer",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.CafeTestCase",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.base64.Base64URLSafeCoderTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.util.ListMapTest",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.FileFactory",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.remote.Log",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.DragEvent",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.ClickEvent",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.SortByPriority",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.SortByFamilyString",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.ScrollEvent",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.RegularFileSupplier",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.json.JsonReader",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.RecordMotionEvent",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.DirectorySupplier",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.SymbolicLinkSupplier",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.values.FontFamily",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.SortByView",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.HardKeyEvent",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.OwnerAttributeProvider",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.ViewRecorder","GOD_CLASS"
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.ViewRecorder","BRAIN_CLASS"
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.values.NamedFontFamily",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.coders.Unknown",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.values.MonospacedFontFamily",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.geometry.DoubleVector",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.PollingWatchServiceTest",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FSTObjectOutputNoShared",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.list.UnmodifiableList",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.bytez.bytesource.UTFStringByteSource",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.WindowsPathTypeTest",NULL
"607f62c39cc3b34048c8c246","ser.Long4JS",NULL
"607f62c39cc3b34048c8c246","ser.BasicMinBinTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.property.PropertyBindingTest",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.ThrowsOnClose",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.samples.todo.mapper.TodoListView",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.TestCloseable",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.samples.todo.mapper.TodoListViewUiBinder",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.FSTUTFStringOffheapMap",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.event.SimpleEventSource",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.TestRunnable",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.FileSystemStateTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.id.BaseId",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.LastResortClassRessolver",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.JSonStreamCoderFactory",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.JacksonAccessWorkaround",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.FileLookup",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.ObservableSingleItemListTest",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.InternalCharMatcher",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.MinBinStreamCoderFactory",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.TestEventDispatchThreadTest",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.AclAttributeProvider",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FBinaryStreamCoderFactory",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.children.HasParent",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.samples.todo.TodoEntryPoint",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FSTConfiguration","GOD_CLASS"
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.composite.HasBounds",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.transform.FilterTest",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.UnixPathType",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.event.MappingEventSource",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.PathServiceTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.event.ListenersTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.event.Listener",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.composite.TreePath",NULL
"607f624c9cc3b33ee4e2b661","com.google.common.jimfs.PathTester",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.AbsListViewState",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.remote.MonkeyNetwork",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.Registration",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.PointableRoaringArray",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.event.EventSource",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.ViewRecorderSDK","GOD_CLASS"
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.ViewRecorderSDK","BRAIN_CLASS"
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.animation.TimerAnimation",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.FastAggregation",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.composite.NavComposite",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.RunningEdtManagerFactory",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.SimpleAsync",NULL
"607f62559cc3b33ee4e2b7f5","ByteBufferBackedOutputStream",NULL
"607f62559cc3b33ee4e2b7f5","SerializeToByteBufferExample",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.Pair",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.SingleChildRoleSynchronizer",NULL
"607f62559cc3b33ee4e2b7f5","ByteBufferBackedInputStream",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.TestBenchmarkBasic",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.diff.DifferenceItem",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.diff.DifferenceBuilder",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.BitmapContainer",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.AsyncsTest",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FieldKey",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FSTDefaultStreamCoderFactory",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.StreamCoderFactory",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.bytez.niobuffers.ByteBufferBasicBytez",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.property.PropertyBinding",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.SimpleAsyncRegistrationsTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.gwt.GQueryBasedAnimation",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.Validators",NULL
"607f62c39cc3b34048c8c246","jdk_bug.foo.bean.UtilFactory",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.bytez.malloc.MallocBytez",NULL
"607f62559cc3b33ee4e2b7f5","MemoryMappingExample",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.list.AbstractObservableList",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.MappeableContainer",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.gwt.DomUtil","GOD_CLASS"
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.OutputEvent",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.NetworkUtils",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.TestMemoryMapping",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.remote.TimeLocker",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.remote.SystemLib","GOD_CLASS"
"607f668c9cc3b345f40e3afb","com.baidu.cafe.remote.SystemLib","BRAIN_CLASS"
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.JsDebug",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.TestContainer",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.values.Font",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.structs.unsafeimpl.FSTStructGeneration",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.base64.Base64Table",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.samples.todo.model.TodoList",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.CollectionListener",NULL
"607f62c39cc3b34048c8c246","ser.BasicAndroidTest",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FSTBasicObjectSerializer",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.list.ObservableSingleItemList",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.minbin.MBIn",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.TestMappeableBitmapContainer",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.Item",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.TestRoaringBitmap","GOD_CLASS"
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.json.JsonNumber",NULL
"607f62c39cc3b34048c8c246","com.ruedigermoeller.heapofftest.structs.TestInstrumentLeg",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.json.StringJsonLexer",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.serializers.FSTStringSerializer",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.transform.Transformers","BRAIN_CLASS"
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.transform.Transformers","GOD_CLASS"
"607f62c39cc3b34048c8c246","org.nustaq.offheap.structs.FSTStructAllocator",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.bytez.BasicBytez",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.BufferUtil",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.structs.unsafeimpl.FSTByteArrayUnsafeStructGeneration",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FSTDefaultClassInstantiator",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.event.Listeners",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.TestBitmapContainer",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.minbin.TagSerializer",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.ImmutableRoaringArray","GOD_CLASS"
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.event.FireData",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.minbin.MinBin",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.composite.Composite",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.composite.dump.StringBuilderDumpContext",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.json.RuntimeIOException",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.test.EnableRemoteTestsRule",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.CollectionItemEvent",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.bytez.ByteSink",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.TestBenchmarkBasic",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.TestObservableArrayList",NULL
"607f62c39cc3b34048c8c246","ser.hzcastblog.OrderLine",NULL
"607f62c39cc3b34048c8c246","kson.PojoConfigItem",NULL
"607f62c39cc3b34048c8c246","kson.KKPrimitiveArray",NULL
"607f62c39cc3b34048c8c246","kson.KsonTest",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.remote.ClearUserDataObserver",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.ListListenersTest",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.BitmapDataProvider",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.utils.Strings",NULL
"607f62c39cc3b34048c8c246","kson.SomePojoConfig",NULL
"607f62c39cc3b34048c8c246","kson.OtherPojoConfigItem",NULL
"607f62c39cc3b34048c8c246","kson.KKBigNums",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.TestExamples",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.simpleapi.OnHeapCoder",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.Element",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.test.CafeTraveler",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.record.CafeWebViewClient",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.MutableRoaringArray",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.Synchronizers",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.traveler.AbstractList",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.traveler.ViewHelper",NULL
"607f62c39cc3b34048c8c246","ser.Git67",NULL
"607f62c39cc3b34048c8c246","ser.SetupAlloc",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.coders.FSTStreamEncoder",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.transform.SelectListTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.NullEventDispatchThread",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.MapperFactory",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.ObservableCollectionRoleSynchronizer",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.TestRoaringBitmap","GOD_CLASS"
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.RunnableRecord",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.TestEventDispatchThread",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.traveler.Operation",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.geometry.VectorTest",NULL
"607f62c39cc3b34048c8c246","com.ruedigermoeller.heapofftest.FSTGCMark",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.composite.CompositesTest",NULL
"607f62c39cc3b34048c8c246","com.ruedigermoeller.heapofftest.UseLessWrapper",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.structs.FSTEmbeddedBinary",NULL
"607f62c39cc3b34048c8c246","net.TestObjectServer",NULL
"607f62c39cc3b34048c8c246","org.nustaq.kson.Kson",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.ExceptionCallBack",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.CafeExceptionHandler",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.RecordReplay","GOD_CLASS"
"607f62c39cc3b34048c8c246","org.nustaq.serialization.minbin.MBRef",NULL
"607f62c39cc3b34048c8c246","ser.RawMemTest",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.TestContainer",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.LocalLib","GOD_CLASS"
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FSTDecoder",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.MapperTest",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.BenchmarkConsumers",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.MappeableContainerPointer",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.TestCompressionRates",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.TestMapper",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.ArrayContainer",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.property.PropertyPersistersTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.Flusher",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.util.FSTInt2IntMap",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.RunningEdtManager",NULL
"607f62c39cc3b34048c8c246","ser.offheaplatency.MktDataDispatcher",NULL
"607f62c39cc3b34048c8c246","ser.offheaplatency.MktDataListener",NULL
"607f62c39cc3b34048c8c246","org.nustaq.kson.KsonArgTypesResolver",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.BinaryQueue",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.geometry.Segment",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.ByTargetIndex",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.structs.FSTStructChange",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.RoaringReverseIntIterator",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.CollectionBinding",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.RoaringIntIterator",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.composite.dump.Printer",NULL
"607f62c39cc3b34048c8c246","ser.androidbitset.AndroidBItSet",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.property.SimpleDerivedProperty",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.RoaringBitmap",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.ExecutorEdtManagerTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.ByTargetIndexTest",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.MyItemMapper",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.json.JsonValue",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.json.JsonArray",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.local.WaitCallBack",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.remote.MyServiceConnection",NULL
"607f668c9cc3b345f40e3afb","com.baidu.cafe.remote.Armser",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FSTClazzInfoRegistry",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.Util",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.edt.EdtManager",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.util.FSTInt2ObjectMap",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.property.DelegateProperty",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.json.JsonObject",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.TestImmutableRoaringBitmap","GOD_CLASS"
"607f62c39cc3b34048c8c246","org.nustaq.serialization.serializers.FSTMapSerializer",NULL
"607f62c39cc3b34048c8c246","jdk_bug.foo.bean.TestBeanAncestor",NULL
"607f62c39cc3b34048c8c246","ser.Basics",NULL
"607f62c39cc3b34048c8c246","ser.PrivatePrimitive",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.TestIterators",NULL
"607f62c39cc3b34048c8c246","com.ruedigermoeller.heapofftest.structs.TestDate",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.MyMapper",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.TransformingSynchronizerTest",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FSTEncoder",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.MutableRoaringBitmap","GOD_CLASS"
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.Persisters",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.MappingContext",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.ImmutableBitmapDataProvider",NULL
"607f62c39cc3b34048c8c246","org.nustaq.kson.JSonSerializer",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.gwt.BaseWithElement",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.ObservableArrayListTest",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.ShortIterator",NULL
"607f62c39cc3b34048c8c246","org.nustaq.kson.KsonParseException",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.ContainerPointer",NULL
"607f62c39cc3b34048c8c246","org.nustaq.offheap.bytez.onheap.HeapBytezAllocator",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.buffer.BufferFastAggregation",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.event.SelectFromListEventSourcesTest",NULL
"607f62c39cc3b34048c8c246","ser.CarBench",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.base.EnumsTest",NULL
"607f62559cc3b33ee4e2b7f5","ImmutableRoaringBitmapExample",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.IntIterator",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.property.DelayedValueProperty",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.RoaringArray",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.serializers.FSTStringBuilderSerializer",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.SerEntry",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.NULLSerializer",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.mapper.MapperProcessor",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.FSTSerializerRegistry",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.property.AdvancedProperties",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.list.ObservableList",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.property.ValueProperty",NULL
"607f62c39cc3b34048c8c246","org.nustaq.serialization.serializers.FSTClassSerializer",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.model.collections.CollectionAdapter",NULL
"607f62c39cc3b34048c8c246","ser.externalizable.ExternalizableTestClass",NULL
"607f6afa9cc3b31634f64d9d","jetbrains.jetpad.geometry.Vector",NULL
"607f62559cc3b33ee4e2b7f5","org.roaringbitmap.Element",NULL
